name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Inferno,2.9,20,5.12a,['Sport'],25,1,,,Nevada,03-First Pullou…,4,1,"['5.6', '5.10b', '5.10', '5.10a', '5.10b', '5.10a', '5.10a', '5.9', '5.10c']",
Casper,1.8,6,5.10b/c,['Sport'],45,1,,,Nevada,03-First Pullou…,1,0,"['5.10+', '5.11-', '5.11c']",
Haunted,1.5,4,5.10+,['Sport'],45,1,,,Nevada,03-First Pullou…,0,1,"['5.10b/c', '5.11-', '5.11c']",
Paranormal Activity,2.0,3,5.11-,['Trad'],50,1,R,,Nevada,03-First Pullou…,0,1,"['5.10b/c', '5.10+', '5.11c']",
Poltergeist,3.1,7,5.11c,['Sport'],50,1,,,Nevada,03-First Pullou…,4,1,"['5.10b/c', '5.10+', '5.11-']",
Climb Machine,2.0,2,5.9,['Trad'],40,1,,,Nevada,03-First Pullou…,0,0,"['5.11d', '5.11b', '5.11d', '5.11a', '5.11a', '5.11b']",
Climb Warp,2.0,1,5.11a,['Trad'],50,1,,,Nevada,03-First Pullou…,0,1,"['5.11d', '5.11b', '5.11d', '5.9', '5.11a', '5.11b']",
Isis,2.0,1,5.11a,['Trad'],40,1,,,Nevada,03-First Pullou…,0,0,"['5.11d', '5.11b', '5.11d', '5.9', '5.11a', '5.11b']",
The Bobby,2.5,6,5.11b,['Sport'],40,1,,,Nevada,03-First Pullou…,0,0,"['5.11d', '5.11d', '5.9', '5.11a', '5.11a', '5.11b']",
Purple Suede,2.0,1,5.11b,['Sport'],40,1,,,Nevada,03-First Pullou…,0,0,"['5.11d', '5.11d', '5.9', '5.11a', '5.11a', '5.11b']",
Climb Bomb,1.0,1,5.11d,['Trad'],55,1,,,Nevada,03-First Pullou…,0,2,"['5.11b', '5.11d', '5.9', '5.11a', '5.11a', '5.11b']",
Backburner,1.0,1,5.11d,['Sport'],50,1,,,Nevada,03-First Pullou…,0,0,"['5.11b', '5.11d', '5.9', '5.11a', '5.11a', '5.11b']",
Save It For A Rainy Day,2.5,2,5.12a/b,"['Trad', 'TR', 'Aid']",50,1,,,Nevada,03-First Pullou…,13,4,[],A1-2
A Route No One Has Ever Survived,3.2,6,5.7,"['Sport', 'TR']",40,1,,,Nevada,03-First Pullou…,0,0,"['5.7', '5.8']",
Five-Thirteen Ex,3.1,7,5.7,"['Sport', 'TR']",50,1,,,Nevada,03-First Pullou…,0,0,"['5.7', '5.8']",
Fuzzy Bunny Slippers,3.0,3,5.8,['TR'],50,1,,,Nevada,03-First Pullou…,0,0,"['5.7', '5.7']",
The Wedgie,2.8,4,5.5,['Trad'],50,1,,,Nevada,03-First Pullou…,0,0,"['5.8-', '5.7', '5.7', '5.6', '5.7', '5.8']",
Rounders,2.1,20,5.6,['Sport'],55,1,,,Nevada,03-First Pullou…,0,1,"['5.8-', '5.7', '5.7', '5.7', '5.8', '5.5']",
Hide and Seek,2.7,15,5.7,['Sport'],45,1,,,Nevada,03-First Pullou…,1,0,"['5.8-', '5.7', '5.6', '5.7', '5.8', '5.5']",
Monkey in the Middle,2.6,18,5.7,['Sport'],50,1,,,Nevada,03-First Pullou…,1,0,"['5.8-', '5.7', '5.6', '5.7', '5.8', '5.5']",
Simon Says,2.3,23,5.7,['Sport'],55,1,,,Nevada,03-First Pullou…,0,0,"['5.8-', '5.7', '5.6', '5.7', '5.8', '5.5']",
Capture the Flag,1.6,14,5.8-,['Sport'],50,1,,,Nevada,03-First Pullou…,0,0,"['5.7', '5.7', '5.6', '5.7', '5.8', '5.5']",
Tag You're It,2.7,20,5.8,['Sport'],45,1,,,Nevada,03-First Pullou…,0,0,"['5.8-', '5.7', '5.7', '5.6', '5.7', '5.5']",
End of the Cactus,2.6,21,5.5,['Sport'],65,1,,,Nevada,03-First Pullou…,2,0,"['5.9', '5.10c/d', '5.11a', '5.11c', '5.10a', '5.11d', '5.12a', '5.8', '5.10b', '5.10d', '5.10c/d', '5.11']",
Never Kiss a Cactus,2.3,28,5.8,['Sport'],70,1,,,Nevada,03-First Pullou…,3,0,"['5.9', '5.10c/d', '5.11a', '5.11c', '5.10a', '5.11d', '5.5', '5.12a', '5.10b', '5.10d', '5.10c/d', '5.11']",
Cactus Head,2.0,1,5.9,['Trad'],90,1,,,Nevada,03-First Pullou…,0,0,"['5.10c/d', '5.11a', '5.11c', '5.10a', '5.11d', '5.5', '5.12a', '5.8', '5.10b', '5.10d', '5.10c/d', '5.11']",
Cactus Pete,2.7,27,5.10a,['Sport'],70,1,,,Nevada,03-First Pullou…,1,1,"['5.9', '5.10c/d', '5.11a', '5.11c', '5.11d', '5.5', '5.12a', '5.8', '5.10b', '5.10d', '5.10c/d', '5.11']",
One Flew Over a Cactus Nest,2.5,33,5.10b,['Sport'],70,1,,,Nevada,03-First Pullou…,1,2,"['5.9', '5.10c/d', '5.11a', '5.11c', '5.10a', '5.11d', '5.5', '5.12a', '5.8', '5.10d', '5.10c/d', '5.11']",
Straight to the Point,2.4,9,5.10c/d,['Sport'],70,1,,,Nevada,03-First Pullou…,1,0,"['5.9', '5.11a', '5.11c', '5.10a', '5.11d', '5.5', '5.12a', '5.8', '5.10b', '5.10d', '5.10c/d', '5.11']",
Cactus Hugger,2.3,13,5.10c/d,['Sport'],70,1,,,Nevada,03-First Pullou…,0,0,"['5.9', '5.11a', '5.11c', '5.10a', '5.11d', '5.5', '5.12a', '5.8', '5.10b', '5.10d', '5.10c/d', '5.11']",
Over a Barrel,3.0,26,5.10d,['Sport'],70,1,,,Nevada,03-First Pullou…,1,3,"['5.9', '5.10c/d', '5.11a', '5.11c', '5.10a', '5.11d', '5.5', '5.12a', '5.8', '5.10b', '5.10c/d', '5.11']",
Cactus Killa,3.0,26,5.11a,['Sport'],60,1,,,Nevada,03-First Pullou…,2,1,"['5.9', '5.10c/d', '5.11c', '5.10a', '5.11d', '5.5', '5.12a', '5.8', '5.10b', '5.10d', '5.10c/d', '5.11']",
Unknown Name,2.0,3,5.11,['Sport'],60,1,,,Nevada,03-First Pullou…,0,0,"['5.9', '5.10c/d', '5.11a', '5.11c', '5.10a', '5.11d', '5.5', '5.12a', '5.8', '5.10b', '5.10d', '5.10c/d']",
Cactus Massacre,2.3,4,5.11c,['Trad'],90,1,,,Nevada,03-First Pullou…,0,2,"['5.9', '5.10c/d', '5.11a', '5.10a', '5.11d', '5.5', '5.12a', '5.8', '5.10b', '5.10d', '5.10c/d', '5.11']",
Cactus Root,2.3,3,5.11d,['Trad'],60,1,,,Nevada,03-First Pullou…,0,2,"['5.9', '5.10c/d', '5.11a', '5.11c', '5.10a', '5.5', '5.12a', '5.8', '5.10b', '5.10d', '5.10c/d', '5.11']",
Fractured Cactus,2.3,3,5.12a,['Sport'],50,1,,,Nevada,03-First Pullou…,0,1,"['5.9', '5.10c/d', '5.11a', '5.11c', '5.10a', '5.11d', '5.5', '5.8', '5.10b', '5.10d', '5.10c/d', '5.11']",
The Loadstone,2.0,1,5.11b/c,['Sport'],35,1,,,Nevada,03-First Pullou…,0,0,['5.12a'],
The Sundial,3.5,4,5.12a,['Sport'],35,1,,,Nevada,03-First Pullou…,1,0,['5.11b/c'],
Turtle Track,2.8,4,5.10d,['Sport'],70,1,,,Nevada,03-First Pullou…,0,0,['5.11a'],
Tortuga Tower,2.3,3,5.11a,['Sport'],70,1,,,Nevada,03-First Pullou…,0,0,['5.10d'],
Nevada Book,1.8,4,5.8,['Trad'],220,2,,II,Nevada,05-Sandstone Qu…,1,2,"['5.11a', '5.7+', '5.9-', '5.11a', '5.11d', '5.10b/c', '5.10d', '5.11c', '5.9', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Friction Face Panty Waist,2.9,69,5.9-,['Sport'],80,1,,,Nevada,05-Sandstone Qu…,6,6,"['5.11a', '5.7+', '5.11a', '5.11d', '5.8', '5.10b/c', '5.10d', '5.11c', '5.9', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Spikes and Twine,1.5,4,5.9,['Trad'],150,2,,,Nevada,05-Sandstone Qu…,0,0,"['5.11a', '5.7+', '5.9-', '5.11a', '5.11d', '5.8', '5.10b/c', '5.10d', '5.11c', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Split Infinitive,1.6,16,5.9,['Sport'],100,1,PG13,,Nevada,05-Sandstone Qu…,1,3,"['5.11a', '5.7+', '5.9-', '5.11a', '5.11d', '5.8', '5.10b/c', '5.10d', '5.11c', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Split Ends,1.9,27,5.10-,['Sport'],100,1,,,Nevada,05-Sandstone Qu…,1,1,"['5.11a', '5.7+', '5.9-', '5.11a', '5.11d', '5.8', '5.10b/c', '5.10d', '5.11c', '5.9', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Split Lip,2.0,2,5.10b,['Trad'],115,1,PG13,,Nevada,05-Sandstone Qu…,0,1,"['5.11a', '5.7+', '5.9-', '5.11a', '5.11d', '5.8', '5.10b/c', '5.10d', '5.11c', '5.9', '5.10-', '5.9', '5.11a', '5.10b/c', '5.11c']",
Plastic People,2.4,39,5.10b/c,['Sport'],90,1,,,Nevada,05-Sandstone Qu…,3,3,"['5.11a', '5.7+', '5.9-', '5.11a', '5.11d', '5.8', '5.10d', '5.11c', '5.9', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Vile Pile,1.9,20,5.10b/c,"['Trad', 'Sport']",50,1,PG13,,Nevada,05-Sandstone Qu…,1,4,"['5.11a', '5.7+', '5.9-', '5.11a', '5.11d', '5.8', '5.10d', '5.11c', '5.9', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Red Heat,3.3,38,5.10d,['Trad'],160,1,,,Nevada,05-Sandstone Qu…,2,11,"['5.11a', '5.7+', '5.9-', '5.11a', '5.11d', '5.8', '5.10b/c', '5.11c', '5.9', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Synthetic Society,1.7,10,5.11a,['Sport'],90,1,,,Nevada,05-Sandstone Qu…,2,3,"['5.7+', '5.9-', '5.11a', '5.11d', '5.8', '5.10b/c', '5.10d', '5.11c', '5.9', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Commitment to Excrement (aka Giuoco Piano),3.0,21,5.11a,['Sport'],100,1,,,Nevada,05-Sandstone Qu…,3,7,"['5.7+', '5.9-', '5.11a', '5.11d', '5.8', '5.10b/c', '5.10d', '5.11c', '5.9', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Galloping Gal,2.6,62,5.11a,['Sport'],100,1,,,Nevada,05-Sandstone Qu…,2,5,"['5.7+', '5.9-', '5.11a', '5.11d', '5.8', '5.10b/c', '5.10d', '5.11c', '5.9', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Running Man,3.9,171,5.11c,['Sport'],120,1,,,Nevada,05-Sandstone Qu…,13,18,"['5.11a', '5.7+', '5.9-', '5.11a', '5.11d', '5.8', '5.10b/c', '5.10d', '5.9', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Yodritch,2.0,2,5.11c,"['Trad', 'Sport']",200,2,,,Nevada,05-Sandstone Qu…,0,0,"['5.11a', '5.7+', '5.9-', '5.11a', '5.11d', '5.8', '5.10b/c', '5.10d', '5.9', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Graveyard Waltz,3.5,17,5.11d,['Sport'],110,1,,,Nevada,05-Sandstone Qu…,1,3,"['5.11a', '5.7+', '5.9-', '5.11a', '5.8', '5.10b/c', '5.10d', '5.11c', '5.9', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",
Slam Dancin' With The Amish,3.0,1,5.9+,"['Trad', 'Sport']",80,1,PG13,,Nevada,05-Sandstone Qu…,0,0,"['5.12b', '5.11c', '5.10c', '5.11b/c', '5.11c', '5.12a', '5.11d', '5.11b/c', '5.12a/b', '5.11d', '5.11a']",
Crankenstein,2.0,1,5.10c,['Trad'],80,1,,,Nevada,05-Sandstone Qu…,2,0,"['5.12b', '5.11c', '5.11b/c', '5.11c', '5.12a', '5.11d', '5.11b/c', '5.12a/b', '5.9+', '5.11d', '5.11a']",
Unknown Pile,1.9,8,5.11a,['Sport'],50,1,,,Nevada,05-Sandstone Qu…,0,2,"['5.12b', '5.11c', '5.10c', '5.11b/c', '5.11c', '5.12a', '5.11d', '5.11b/c', '5.12a/b', '5.9+', '5.11d']",
Last but least,0.5,2,5.11b/c,['Sport'],50,1,,,Nevada,05-Sandstone Qu…,0,0,"['5.12b', '5.11c', '5.10c', '5.11c', '5.12a', '5.11d', '5.11b/c', '5.12a/b', '5.9+', '5.11d', '5.11a']",
Fearless Freaks,1.9,12,5.11b/c,['Sport'],50,1,,,Nevada,05-Sandstone Qu…,0,0,"['5.12b', '5.11c', '5.10c', '5.11c', '5.12a', '5.11d', '5.11b/c', '5.12a/b', '5.9+', '5.11d', '5.11a']",
Black Flag,2.8,27,5.11c,['Sport'],65,1,,,Nevada,05-Sandstone Qu…,0,2,"['5.12b', '5.10c', '5.11b/c', '5.11c', '5.12a', '5.11d', '5.11b/c', '5.12a/b', '5.9+', '5.11d', '5.11a']",
GBH,2.2,11,5.11c,['Sport'],80,1,,,Nevada,05-Sandstone Qu…,0,0,"['5.12b', '5.10c', '5.11b/c', '5.11c', '5.12a', '5.11d', '5.11b/c', '5.12a/b', '5.9+', '5.11d', '5.11a']",
I Would for You,3.5,24,5.11d,['Sport'],,1,,,Nevada,05-Sandstone Qu…,2,2,"['5.12b', '5.11c', '5.10c', '5.11b/c', '5.11c', '5.12a', '5.11b/c', '5.12a/b', '5.9+', '5.11d', '5.11a']",
Sonic Youth,3.7,137,5.11d,['Sport'],60,1,,,Nevada,05-Sandstone Qu…,5,8,"['5.12b', '5.11c', '5.10c', '5.11b/c', '5.11c', '5.12a', '5.11b/c', '5.12a/b', '5.9+', '5.11d', '5.11a']",
Hooligans,1.0,1,5.12a,['Sport'],60,1,PG13,,Nevada,05-Sandstone Qu…,0,0,"['5.12b', '5.11c', '5.10c', '5.11b/c', '5.11c', '5.11d', '5.11b/c', '5.12a/b', '5.9+', '5.11d', '5.11a']",
Loki,3.5,17,5.12a/b,['Sport'],80,1,,,Nevada,05-Sandstone Qu…,1,1,"['5.12b', '5.11c', '5.10c', '5.11b/c', '5.11c', '5.12a', '5.11d', '5.11b/c', '5.9+', '5.11d', '5.11a']",
Agent Orange,3.8,49,5.12b,['Sport'],80,1,,,Nevada,05-Sandstone Qu…,0,6,"['5.11c', '5.10c', '5.11b/c', '5.11c', '5.12a', '5.11d', '5.11b/c', '5.12a/b', '5.9+', '5.11d', '5.11a']",
Parts is Parts,2.0,77,5.8,['Sport'],60,1,,,Nevada,05-Sandstone Qu…,7,3,"['5.9', '5.11b/c', '5.9', '5.10b/c', '5.10c', '5.10a']",
Battery Powered,2.1,91,5.9,['Sport'],70,1,,,Nevada,05-Sandstone Qu…,4,1,"['5.11b/c', '5.9', '5.10b/c', '5.8', '5.10c', '5.10a']",
Hit and Run,2.2,64,5.9,['Sport'],60,1,,,Nevada,05-Sandstone Qu…,0,1,"['5.11b/c', '5.9', '5.10b/c', '5.8', '5.10c', '5.10a']",
Trigger Happy,2.7,79,5.10a,['Sport'],100,1,,,Nevada,05-Sandstone Qu…,4,4,"['5.9', '5.11b/c', '5.9', '5.10b/c', '5.8', '5.10c']",
Kokopelli,2.5,17,5.10b/c,['Sport'],70,1,,,Nevada,05-Sandstone Qu…,3,5,"['5.9', '5.11b/c', '5.9', '5.8', '5.10c', '5.10a']",
Some Assembly Required,2.4,7,5.10c,['Sport'],70,1,,,Nevada,05-Sandstone Qu…,1,2,"['5.9', '5.11b/c', '5.9', '5.10b/c', '5.8', '5.10a']",
Foreman Ferris,2.8,28,5.11b/c,['Sport'],80,1,,,Nevada,05-Sandstone Qu…,6,7,"['5.9', '5.9', '5.10b/c', '5.8', '5.10c', '5.10a']",
Poundcake,1.5,103,5.8,"['Sport', 'TR']",40,1,,,Nevada,05-Sandstone Qu…,2,2,"['5.9-', '5.11d', '5.9', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Crack of Noon,1.3,23,5.8,['Trad'],50,1,,,Nevada,05-Sandstone Qu…,1,3,"['5.9-', '5.11d', '5.9', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
XTZ,1.2,59,5.8,['Trad'],60,1,,,Nevada,05-Sandstone Qu…,3,4,"['5.9-', '5.11d', '5.9', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
The Big Short,1.7,114,5.9-,['Sport'],50,1,,,Nevada,05-Sandstone Qu…,1,8,"['5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Blame it on my ADD,2.0,115,5.9,['Sport'],50,1,,,Nevada,05-Sandstone Qu…,0,3,"['5.9-', '5.11d', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Skid Mark,2.5,205,5.9+,['Sport'],55,1,,,Nevada,05-Sandstone Qu…,2,8,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Fall of Vegas,2.3,150,5.10a,['Sport'],50,1,,,Nevada,05-Sandstone Qu…,2,7,"['5.9-', '5.11d', '5.9', '5.8', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
The Last Drag,2.3,120,5.10a,['Sport'],50,1,,,Nevada,05-Sandstone Qu…,2,6,"['5.9-', '5.11d', '5.9', '5.8', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Monkey Rhythm,1.7,3,5.10-,['Trad'],,1,,,Nevada,05-Sandstone Qu…,1,2,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
First Born,1.9,70,5.10b,"['Trad', 'Sport']",65,1,,,Nevada,05-Sandstone Qu…,0,7,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
The Last In Line,2.2,71,5.10b,['Sport'],45,1,,V,Nevada,05-Sandstone Qu…,2,1,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Last Out,2.2,20,5.10b,['Trad'],60,1,,,Nevada,05-Sandstone Qu…,0,0,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Mic's Master,2.7,297,5.10b,['Sport'],55,1,,,Nevada,05-Sandstone Qu…,10,4,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Left Crack,2.0,2,5.10,['Trad'],,1,,,Nevada,05-Sandstone Qu…,0,0,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Spanky Spangler,2.6,141,5.10,['Sport'],65,1,,,Nevada,05-Sandstone Qu…,2,2,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Shape of Things to Come,1.9,17,5.11a,['Sport'],30,1,,,Nevada,05-Sandstone Qu…,0,3,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Too Few Years,2.2,32,5.11a,['Sport'],50,1,,,Nevada,05-Sandstone Qu…,3,2,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
On to the Next One,2.4,56,5.11a,['Sport'],50,1,,,Nevada,05-Sandstone Qu…,0,4,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Good Morning,2.7,71,5.11b,['Sport'],60,1,,,Nevada,05-Sandstone Qu…,2,3,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Shut Up and Climb,3.0,218,5.11b,['Sport'],60,1,,,Nevada,05-Sandstone Qu…,6,5,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Native Son,3.3,117,5.11c,['Sport'],,1,,,Nevada,05-Sandstone Qu…,2,5,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Angled Dangler,2.6,55,5.11d,['Sport'],65,1,,,Nevada,05-Sandstone Qu…,0,1,"['5.9-', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
The Healer,2.5,4,5.11d,['Sport'],40,1,,,Nevada,05-Sandstone Qu…,0,2,"['5.9-', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Rise and Whine,2.5,6,5.12a,['Sport'],40,1,,,Nevada,05-Sandstone Qu…,0,1,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Pain Check,3.4,65,5.12a,['Sport'],50,1,,,Nevada,05-Sandstone Qu…,5,5,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Where Egos Dare,2.8,47,5.12a,['Sport'],60,1,,,Nevada,05-Sandstone Qu…,0,2,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
Onsight Fight,2.7,7,5.12b,['Sport'],50,1,,,Nevada,05-Sandstone Qu…,0,1,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",
