name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
South West Face (Harding) Route,3.6,72,5.10c,"['Trad', 'Alpine']",1200,9,,IV,California,Glen Aulin Area,35,23,"['5.10-', 'Easy 5th', '5.6', '5.11+', '5.6']",
Unfinished,1.0,1,5.11+,"['Trad', 'Alpine']",400,4,PG13,III,California,Glen Aulin Area,1,2,"['5.10-', 'Easy 5th', '5.10c', '5.6', '5.6']",
East Face,2.0,3,5.6,['Trad'],350,3,,II,California,Glen Aulin Area,1,0,[],
Fire and Brimstone Dihedral,3.0,1,5.9,['Trad'],900,4,,III,California,Glen Aulin Area,5,0,"['5.11c', '5.12b', '5.11-', '5.11d', '5.12c/d', '5.11c', '5.12-', '5.10a', '5.10b/c', '5.12b/c']",
Splitter boulder hand crack,4.0,2,5.10a,['Trad'],80,1,,,California,Glen Aulin Area,2,0,"['5.11c', '5.12b', '5.9', '5.11-', '5.11d', '5.12c/d', '5.11c', '5.12-', '5.10b/c', '5.12b/c']",
Unknown *Mountain Pride,3.0,1,5.10b/c,['Trad'],400,5,,II,California,Glen Aulin Area,1,1,"['5.11c', '5.12b', '5.9', '5.11-', '5.11d', '5.12c/d', '5.11c', '5.12-', '5.10a', '5.12b/c']",
The Fortress,4.0,1,5.11-,"['Trad', 'Aid']",700,8,,IV,California,Glen Aulin Area,1,0,"['5.11c', '5.12b', '5.9', '5.11d', '5.12c/d', '5.11c', '5.12-', '5.10a', '5.10b/c', '5.12b/c']",A2+
Smitten By Kittens,4.0,1,5.11c,['Trad'],750,6,,,California,Glen Aulin Area,7,0,"['5.12b', '5.9', '5.11-', '5.11d', '5.12c/d', '5.11c', '5.12-', '5.10a', '5.10b/c', '5.12b/c']",
Buckin' Bronco,4.0,1,5.11c,['Trad'],115,1,R,,California,Glen Aulin Area,2,0,"['5.12b', '5.9', '5.11-', '5.11d', '5.12c/d', '5.11c', '5.12-', '5.10a', '5.10b/c', '5.12b/c']",
It takes a Village,4.0,2,5.11d,['Trad'],500,5,,III,California,Glen Aulin Area,8,0,"['5.11c', '5.12b', '5.9', '5.11-', '5.12c/d', '5.11c', '5.12-', '5.10a', '5.10b/c', '5.12b/c']",
Splitter boulder finger crack,4.0,1,5.12-,['Trad'],50,1,,,California,Glen Aulin Area,1,0,"['5.11c', '5.12b', '5.9', '5.11-', '5.11d', '5.12c/d', '5.11c', '5.10a', '5.10b/c', '5.12b/c']",
Clementine,4.0,2,5.12b,['Trad'],400,4,,,California,Glen Aulin Area,9,3,"['5.11c', '5.9', '5.11-', '5.11d', '5.12c/d', '5.11c', '5.12-', '5.10a', '5.10b/c', '5.12b/c']",
Wildcat,4.0,2,5.12b/c,['Trad'],700,8,,IV,California,Glen Aulin Area,4,1,"['5.11c', '5.12b', '5.9', '5.11-', '5.11d', '5.12c/d', '5.11c', '5.12-', '5.10a', '5.10b/c']",
Just the Tips,4.0,1,5.12c/d,['Trad'],115,1,,,California,Glen Aulin Area,2,0,"['5.11c', '5.12b', '5.9', '5.11-', '5.11d', '5.11c', '5.12-', '5.10a', '5.10b/c', '5.12b/c']",
Sheep Thrills,3.0,1,5.9,"['Trad', 'Alpine']",700,5,,III,California,Sheep Peak,9,0,[],
Lord of the Apes,2.0,1,5.12a,"['Trad', 'TR']",40,1,,,California,Tuolumne Meadows,1,0,[],
Finger Crack,3.2,16,5.10,['Trad'],17,1,,,California,Camp 4 Boulders,3,0,[],
Circuit Breaker,3.7,112,5.11b,"['TR', 'Boulder']",20,1,,,California,Curry Village,17,11,"['5.12b', 'V5', 'V2']",
Broken Circuit,3.0,1,5.12b,"['TR', 'Boulder']",20,1,,,California,Curry Village,1,0,"['V5', '5.11b', 'V2']",
Fist Over Hand,2.5,2,5.10-,"['Trad', 'Boulder']",14,1,,III,California,Bridalveil Boul…,0,0,['V2-3'],
Slanting Crack (aka Diagonal Crack),3.0,1,5.7,['TR'],25,1,PG13,,California,Swan Slab Boulders,0,0,"['V0-', 'V4', 'V0-', 'V4', 'V0-', 'V0-', 'V2', 'V0-', 'V2', 'V4', 'V1', 'V1', 'V2', 'V5', 'V0-', 'V3', 'V3', 'V0', 'V3', 'V-easy', 'V0-', 'V2', 'V0-', 'V8', 'V4', 'V2', 'V6', 'V3']",
Tail End,1.5,2,5.6,['Trad'],150,1,,,California,Lower Merced Ri…,0,1,"['5.11b', '5.9', '5.10c', '5.10b', '5.12c', '5.8+', '5.9', '5.10a', '5.10b', '5.10b', '5.9']",
Jugs,3.0,2,5.8+,['Trad'],250,1,R,,California,Lower Merced Ri…,0,0,"['5.11b', '5.9', '5.10c', '5.10b', '5.12c', '5.9', '5.10a', '5.10b', '5.10b', '5.6', '5.9']",
New Deviations,3.4,72,5.9,['Trad'],150,1,,,California,Lower Merced Ri…,4,5,"['5.11b', '5.10c', '5.10b', '5.12c', '5.8+', '5.9', '5.10a', '5.10b', '5.10b', '5.6', '5.9']",
Chicken Pie,2.5,60,5.7,['Trad'],100,1,,,California,Lower Merced Ri…,4,6,"['5.7', '5.9', '5.10a', '5.8', '5.8', '5.9', '5.7', '5.10-', '5.9']",
Wasp,2.3,3,5.9,['Trad'],,1,PG13,,California,Lower Merced Ri…,0,4,"['5.11b', '5.10c', '5.10b', '5.12c', '5.8+', '5.9', '5.10a', '5.10b', '5.10b', '5.6', '5.9']",
New Diversions,3.6,82,5.10a,['Trad'],115,2,,,California,Lower Merced Ri…,3,11,"['5.11b', '5.9', '5.10c', '5.10b', '5.12c', '5.8+', '5.9', '5.10b', '5.10b', '5.6', '5.9']",
Strangers In the Night,2.0,1,5.10b,['Trad'],250,2,,,California,Lower Merced Ri…,0,0,"['5.11b', '5.9', '5.10c', '5.12c', '5.8+', '5.9', '5.10a', '5.10b', '5.10b', '5.6', '5.9']",
Falcon,2.0,1,5.10b,['Trad'],75,1,,,California,Lower Merced Ri…,0,0,"['5.11b', '5.9', '5.10c', '5.12c', '5.8+', '5.9', '5.10a', '5.10b', '5.10b', '5.6', '5.9']",
"Shake, Rattle, and Drop",2.0,5,5.10b,['Trad'],200,2,,,California,Lower Merced Ri…,1,2,"['5.11b', '5.9', '5.10c', '5.12c', '5.8+', '5.9', '5.10a', '5.10b', '5.10b', '5.6', '5.9']",
Cock Tart,3.3,16,5.10c,['Sport'],,1,PG13,,California,Lower Merced Ri…,1,3,"['5.11b', '5.9', '5.10b', '5.12c', '5.8+', '5.9', '5.10a', '5.10b', '5.10b', '5.6', '5.9']",
Burst of Brilliance,2.5,30,5.11b,['Trad'],60,1,,,California,Lower Merced Ri…,0,3,"['5.9', '5.10c', '5.10b', '5.12c', '5.8+', '5.9', '5.10a', '5.10b', '5.10b', '5.6', '5.9']",
Highlander,4.0,1,5.12c,['Sport'],110,1,,,California,Lower Merced Ri…,0,0,"['5.11b', '5.9', '5.10c', '5.10b', '5.8+', '5.9', '5.10a', '5.10b', '5.10b', '5.6', '5.9']",
Inner Reaches,2.6,8,5.7,['Trad'],120,2,,,California,p. Reed's Pinna…,0,3,"['5.11d', '5.10c', '5.10a', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Keystone Corner,2.6,177,5.8,['Trad'],80,1,,,California,p. Reed's Pinna…,9,8,"['5.11d', '5.10c', '5.10a', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
The Reception,1.5,2,5.8,['Trad'],80,1,,,California,p. Reed's Pinna…,1,0,"['5.11d', '5.10c', '5.10a', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Mockery,3.1,239,5.8,['Sport'],70,1,,,California,p. Reed's Pinna…,15,7,"['5.11d', '5.10c', '5.10a', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Holey Gully,3.1,11,5.8+,['Trad'],70,1,,,California,p. Reed's Pinna…,4,0,"['5.11d', '5.10c', '5.10a', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Hawleywood,3.3,18,5.9+,['Sport'],75,1,,,California,p. Reed's Pinna…,3,2,"['5.11d', '5.10c', '5.10a', '5.12a', '5.10a', '5.10b', '5.10d', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Copper Penny,2.6,76,5.10a,['Trad'],,1,,,California,p. Reed's Pinna…,6,5,"['5.11d', '5.10c', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Bridgery,3.4,8,5.10a,['Trad'],50,1,,,California,p. Reed's Pinna…,5,0,"['5.11d', '5.10c', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Crack n’ Face,3.5,2,5.10b,['Trad'],80,1,,,California,p. Reed's Pinna…,0,1,"['5.11d', '5.10c', '5.10a', '5.12a', '5.10a', '5.10d', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Markery,3.0,34,5.10b,['Sport'],75,1,,,California,p. Reed's Pinna…,6,2,"['5.11d', '5.10c', '5.10a', '5.12a', '5.10a', '5.10d', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Bijou,2.5,87,5.10c,['Sport'],60,1,,,California,p. Reed's Pinna…,1,2,"['5.11d', '5.10a', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Mark Of The Squirrel,2.3,12,5.10c,['Sport'],80,1,,,California,p. Reed's Pinna…,4,3,"['5.11d', '5.10a', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Five and Dime,3.7,171,5.10d,['Trad'],80,1,,,California,p. Reed's Pinna…,6,17,"['5.11d', '5.10c', '5.10a', '5.12a', '5.10a', '5.10b', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
RosaRosa,3.7,12,5.10d,['Sport'],90,1,,,California,p. Reed's Pinna…,7,6,"['5.11d', '5.10c', '5.10a', '5.12a', '5.10a', '5.10b', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Whack and Dangle,1.9,8,5.11a,['Trad'],,1,,,California,p. Reed's Pinna…,0,2,"['5.11d', '5.10c', '5.10a', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d']",
Nickel Bag,2.5,39,5.11d,['Sport'],60,1,,,California,p. Reed's Pinna…,0,2,"['5.10c', '5.10a', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
The Anti-Christ,2.5,4,5.11d,['Sport'],115,1,,,California,p. Reed's Pinna…,0,1,"['5.10c', '5.10a', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Chump Change,1.6,5,5.12a,['Trad'],50,1,,,California,p. Reed's Pinna…,0,1,"['5.11d', '5.10c', '5.10a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Ride the Lightning,3.0,5,5.12a,"['Trad', 'Sport']",110,1,,,California,p. Reed's Pinna…,0,1,"['5.11d', '5.10c', '5.10a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",
Goldrush,3.0,2,5.11b,['Trad'],70,1,,,California,p. Reed's Pinna…,0,0,[],
The Iota,2.0,2,5.4,['Trad'],70,1,,,California,p. Reed's Pinna…,0,0,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
The Deer Route,3.0,2,5.7,['Trad'],200,2,,,California,p. Reed's Pinna…,0,2,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
The Remnant-Right Side,2.7,11,5.7,['Trad'],,1,,,California,p. Reed's Pinna…,1,5,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
"Bongs Away, Left",2.4,39,5.8,['Trad'],80,1,,,California,p. Reed's Pinna…,2,3,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Dream Easy,2.7,19,5.8,['Trad'],500,4,,,California,p. Reed's Pinna…,7,7,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Ejesta,2.8,115,5.8,['Trad'],210,2,,,California,p. Reed's Pinna…,12,13,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
589 (Per Clint Cummins Guide Book) Unknown (Per Sloan Guide Book),2.0,1,5.9-,['Trad'],50,1,,,California,p. Reed's Pinna…,9,9,"['5.11c', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Bong's Away Center,3.0,8,5.9,['Trad'],100,1,,,California,p. Reed's Pinna…,0,0,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Flatus,2.0,8,5.9,['Trad'],180,2,,,California,p. Reed's Pinna…,0,3,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Unnamed 5.9,2.0,1,5.9,['Trad'],70,1,,,California,p. Reed's Pinna…,0,0,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Stone Fist,2.3,24,5.9,['Trad'],75,1,,,California,p. Reed's Pinna…,5,2,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Reed's Pinnacle Regular Route,3.0,106,5.9,['Trad'],300,4,,,California,p. Reed's Pinna…,3,5,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Reed's Pinnacle Left,2.8,16,5.10a,['Trad'],240,2,,,California,p. Reed's Pinna…,1,8,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Reed's Pinnacle-Direct Route,3.7,410,5.10a,['Trad'],,3,,,California,p. Reed's Pinna…,21,27,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Chingando,3.5,45,5.10a,['Trad'],,1,,,California,p. Reed's Pinna…,7,11,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Porter's Pout,2.2,11,5.10a,['Trad'],80,1,,,California,p. Reed's Pinna…,2,0,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
The Remnant-Left Side,2.3,6,5.10b,['Trad'],,1,,,California,p. Reed's Pinna…,1,2,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Stone Groove (full),2.3,3,5.10b,['Trad'],150,2,,II,California,p. Reed's Pinna…,10,1,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Stone Groove,3.3,224,5.10b,['Trad'],80,1,,,California,p. Reed's Pinna…,16,13,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Independent Route (Independence Pinnacle left),2.7,13,5.10b,['Trad'],300,3,,,California,p. Reed's Pinna…,4,5,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Scrunchy-Mungy,2.0,1,5.10,['Trad'],30,1,,,California,p. Reed's Pinna…,3,1,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Beyond the Fringe,3.1,7,5.10c,['Trad'],90,1,,,California,p. Reed's Pinna…,0,2,"['5.11c', '5.9-', '5.10+', '5.11c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Lunatic Fringe,3.9,307,5.10c,['Trad'],140,1,,,California,p. Reed's Pinna…,16,18,"['5.11c', '5.9-', '5.10+', '5.11c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Arch OW at Bongs Away Left,3.0,2,5.10+,['Trad'],50,1,,,California,p. Reed's Pinna…,2,2,"['5.11c', '5.9-', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Ol' 5.10,2.5,6,5.10d,['Sport'],60,1,R,,California,p. Reed's Pinna…,1,1,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Steppin' Out,3.5,11,5.10d,['Trad'],300,3,,,California,p. Reed's Pinna…,1,7,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Dr. Fun Time,3.0,3,5.10d,['Trad'],80,1,,,California,p. Reed's Pinna…,0,3,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
Olga's Trick,2.5,4,5.10d,['Trad'],150,1,,,California,p. Reed's Pinna…,1,1,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",
