,name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade,popularity,combined_difficulty,difficulty_sport_trad,number_near_grades,diff_nearby_grades,safety_numerical,commitment_numerical,aid_numerical
1587,Meh,1.0,1,5.9,['Trad'],200.0,1,,,California,Rock Creek,0,0,"['5.9+', '5.10c', '5.10c', '5.10b', '5.10b', '5.10', '5.4', '5.10b', '5.11d', '5.9', '5.10b', '5.9', '5.11a/b', '5.10b', '5.10a', '5.10-']",,1.6474268222689858,2,6.0,16,0.4375,,1,
1594,Burst of Brilliance,2.5,30,5.11b,['Trad'],60.0,1,,,California,Lower Merced Ri…,0,3,"['5.9', '5.10c', '5.10b', '5.12c', '5.8+', '5.9', '5.10a', '5.10b', '5.10b', '5.6', '5.9']",,2.493382375630257,4,12.0,11,1.5454545454545454,,1,
1596,The Bindle,1.0,1,5.11-,['Trad'],35.0,1,,,Nevada,03-First Pullou…,0,0,"['5.11b', '5.11', '5.11a', '5.11+', '5.11c', '5.11a', '5.11-', '5.7', '5.11b', '5.11+', '5.11a', '5.11b', '5.11b', '5.11c', '5.11-', '5.10a']",,1.6474268222689858,4,11.0,16,0.0625,,1,
1598,Hodor Said Hodor,1.3,3,5.9,['Trad'],500.0,5,PG13,II,Nevada,09-Icebox Canyon,13,1,['5.8'],,1.548713411134493,2,6.0,1,0.0,1.0,2,
1605,"King Of Jesters, Jester To Kings",1.5,2,5.10d,['Trad'],50.0,1,,,California,Valley of Kings,1,0,"['5.7', '5.8', '5.10a']",,1.7649512148459905,3,10.0,3,1.0,,1,
1608,Office Manager,2.3,4,5.10,['Trad'],35.0,1,,,Nevada,03-First Pullou…,1,0,"['5.8', '5.8', '5.8', '5.10a', '5.11-', '5.10d', '5.5', '5.10-', '5.6', '5.7', '5.10d', '5.10', '5.12a', '5.9', '5.10a', '5.10d', '5.6', '5.10a', '5.8', '5.7', 'V-easy', '5.7+', '5.11a', '5.11d', '5.10c', '5.12a']",,2.2989707289075945,3,7.0,26,0.3846153846153846,,1,
1612,Block and Tackle,3.6,11,5.12a,['Trad'],50.0,1,,,California,June Lake Area,2,2,"['5.10a', '5.10c']",,3.4912378037114973,6,15.0,2,3.5,,1,
1614,Pinky Paralysis,3.7,28,5.11c,['Trad'],105.0,2,,,California,Lower Merced Ri…,3,14,"['5.10d', '5.9', '5.10a', '5.11a', '5.10a', '5.12a', '5.11-', '5.10a', '5.11b', '5.10a', '5.10c', '5.12b']",,3.6515466773978615,5,13.0,12,1.6666666666666665,,1,
1616,Plagiarism,1.5,2,5.10a,['Trad'],400.0,3,R,,California,Daff Dome,2,0,"['5.11a', '5.9', '5.10c', '5.12+', '5.11a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",,1.7649512148459905,2,7.0,15,0.9333333333333331,2.0,1,
1618,Scorpion,3.7,24,5.11b,['Trad'],300.0,3,,,California,Medlicott Dome,6,5,"['5.12b', '5.10d', '5.9', '5.11d', '5.9']",,3.643794145781519,4,12.0,5,0.3999999999999999,,1,
1627,Captain Crunch,1.4,23,5.7,['Trad'],50.0,1,,,Nevada,10-Pine Creek C…,2,3,"['5.10d', '5.7', '5.7', '5.11', '5.11a', '5.11a', '5.11', '5.11b', '5.9+']",,1.4372855685224153,2,4.0,9,1.4444444444444446,,1,
1631,unknown left start to Datura,1.0,1,5.7,['Trad'],200.0,1,,,Nevada,10-Pine Creek C…,1,1,"['5.8+', '5.8', '5.8', '5.8', '5.5', '5.9', '5.10', '5.8', '5.7', '5.9', '5.8', '5.11-', '5.9', '5.8', '5.10c', '5.9', '5.9', '5.9', '5.8', '5.9', '5.7', '5.9', '5.5']",,1.6474268222689858,2,4.0,23,0.08695652173913038,,1,
1632,Right Guru Crack,1.0,1,5.10a,['Trad'],160.0,1,,,California,Elephant Rock f…,1,0,"['5.9', '5.11b', '5.11d', '5.10c', '5.10d', '5.10+', '5.11c', '5.10b']",,1.6474268222689858,2,7.0,8,1.375,,1,
1638,The Iota,2.0,2,5.4,['Trad'],70.0,1,,,California,p. Reed's Pinna…,0,0,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",,2.0982845481793237,1,1.0,37,2.054054054054054,,1,
1649,Pohono The Barbarian,2.0,3,5.10a,['Trad'],90.0,1,,,California,w. Wawona Rd (h…,0,1,"['5.12b', '5.9+', '5.12a', '5.10a']",,2.073713411134493,2,7.0,4,2.0,,1,
1650,Excellent Smithers,3.3,56,5.10a,['Trad'],400.0,4,,,California,Medlicott Dome,4,8,"['5.9+', '5.8', '5.7', '5.10a', '5.10d', '5.9', '5.8', '5.10+', '5.11d', '5.6', '5.8', '5.8']",,3.282365853412947,2,7.0,12,0.3333333333333335,,1,
1651,The Red Rock Canyon Wilderness Memorial Route,3.0,2,5.11b,['Trad'],300.0,3,PG13,,Nevada,09-Icebox Canyon,0,0,"['5.9+', '5.10c/d', '5.11c', '5.10c', '5.10-', '5.12b', '5.10', '5.9', '5.10c', '5.11', '5.10a']",,2.7649512148459907,4,12.0,11,0.7272727272727271,1.0,1,
1653,Horney Goat Weed,2.0,1,5.10a/b,['Trad'],40.0,1,,,California,Rattlesnake Was…,0,0,"['5.10-', '5.9', '5.9', '5.8', '5.8', '5.8', '5.10a', '5.8']",,2.1474268222689856,2,7.0,8,0.0,,1,
1654,The Ruckus,3.0,1,5.10,['Trad'],115.0,1,,,Nevada,13-Mt Wilson,1,1,"['5.10a', '5.11c', '5.9+']",,2.6474268222689856,3,7.0,3,0.0,,1,
1657,The Madcap Laughs,4.0,1,5.12,['Trad'],120.0,1,PG13,,Nevada,16-Black Velvet…,0,1,"['5.11', '5.10a', '5.10+', '5.12a', '5.11a', '5.10', '5.13a', '5.10', '5.9', '5.11', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",,3.1474268222689856,7,15.0,15,2.8,1.0,1,
1664,Wool of Bat,2.0,4,5.10c,['Trad'],50.0,1,,,California,Rock Creek,0,1,"['5.10b', '5.9', '5.8', '5.11a', '5.11a', '5.10a', '5.10b', '5.9', '5.11b']",,2.0589707289075942,3,9.0,9,0.3333333333333335,,1,
1666,Get Rad,3.6,7,5.8,['Trad'],150.0,1,,,Nevada,Whiskey Peak,3,1,"['5.9', '5.7', '5.7', '5.9', '5.7', '5.9', '5.10', '5.7', '5.7', '5.6', '5.7', '5.9', '5.9']",,3.4368567055672465,2,5.0,13,0.0,,1,
1674,Shadow of Doubt,3.9,9,5.10c,['Trad'],200.0,1,PG13,,California,Daff Area,3,1,"['5.12a', '5.10d']",,3.739485364453797,3,9.0,2,1.5,1.0,1,
1677,Rodeo Rider,1.9,19,5.6,['Trad'],45.0,1,,,California,Horseshoe Lake…,2,2,"['5.8', '5.8', '5.7', '5.10a', '5.6', '5.8', '5.9-', '5.8', '5.9', '5.8', '5.4', '5.7', '5.7', '5.7', '5.8']",,1.9197426822268986,1,3.0,15,0.8666666666666667,,1,
1679,Wild Goose Chase,2.0,3,5.7+,['Trad'],60.0,1,,,California,Rattlesnake Canyon,2,3,"['5.9', '5.7', '5.9', '5.9', '5.10a/b', '5.10a', '5.8+', '5.10a', '5.8+', '5.8', '5.10a', '5.7', '5.7+']",,2.073713411134493,2,4.0,13,0.0,,1,
1680,Daknucklehead,3.0,2,5.10d,['Trad'],100.0,1,,,California,Rock Creek,0,1,"['5.10b', '5.10a/b', '5.11a/b', '5.8', '5.9', '5.10c', '5.11c', '5.10a/b']",,2.7649512148459907,3,10.0,8,0.25,,1,
1687,"Alimony Cracks, right",2.1,7,5.7,['Trad'],120.0,1,,,California,Daff Dome,1,3,"['5.10c', '5.8', '5.10a', '5.10a', '5.8', '5.8', '5.5', '5.7', '5.10+', '5.11a', '5.10c', '5.11c']",,2.1243567055672465,2,4.0,12,0.5833333333333335,,1,
1693,Social Climber,2.3,3,5.10d,['Trad'],90.0,1,,,California,Rock Creek,2,1,"['5.11b', '5.9', '5.12a', '5.9', '5.12a', '5.10a', '5.10+', '5.10b', '5.11d', '5.9', '5.11b', '5.10b', '5.11a', '5.12c', '5.11a', '5.8', '5.12b', '5.10c', '5.12b', '5.9', '5.11d', '5.8', '5.10b', '5.11a', '5.10a', '5.10d', '5.10d', '5.10c', '5.10b', '5.10+']",,2.298713411134493,3,10.0,30,0.4333333333333331,,1,
1696,Back in Time,3.6,65,5.10a,['Trad'],120.0,1,,,Nevada,09-Icebox Canyon,3,13,"['5.8+', '5.10-', '5.8', '5.7+', '5.6', '5.9']",,3.5802250552202723,2,7.0,6,0.16666666666666674,,1,
1697,Sex in the Scrub Oak,1.7,10,5.7,['Trad'],90.0,1,,,Nevada,10-Pine Creek C…,0,2,"['5.10c/d', '5.8+', '5.10a', '5.9', '5.7', '5.9', '5.9+', '5.9', '5.8', '5.9', '5.9', '5.9', '5.7', '5.8+', '5.8', '5.6', '5.9+', '5.10b', '5.7+', '5.9+', '5.7+', '5.7', '5.7', '5.8']",,1.7540776040489066,2,4.0,24,0.0,,1,
1701,The Tomahawk,4.0,2,5.12a,['Trad'],200.0,2,,,California,Valley of Kings,3,3,['5.8'],,3.431617881512657,6,15.0,1,4.0,,1,
1709,The Wasp,2.8,12,5.9+,['Trad'],340.0,2,,II,Nevada,Mescalito,1,3,"['5.9', '5.10+', '5.8', '5.10a', '5.7', '5.8-', '5.9', '5.10b/c', '5.7', '5.10c', '5.7+', '5.10a', '5.10a', '5.9', '5.10a', '5.7', '5.10b/c', '5.12', '5.8', '5.10a']",,2.7611425880413827,2,6.0,20,0.3500000000000001,,2,
1710,Sixty Forty,4.0,1,5.12a,['Trad'],100.0,1,,,California,h. Cookie Area,2,0,"['5.13a', '5.10b', '5.12d', '5.13a', '5.11+', '5.12c', '5.12d', '5.12a', '5.12c', '5.11d']",,3.1474268222689856,6,15.0,10,0.20000000000000018,,1,
1715,Varnishing Point,2.7,165,5.8+,['Trad'],160.0,2,,,Nevada,10-Pine Creek C…,5,16,"['5.11b/c', '5.4', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",,2.697559359304446,2,5.0,36,0.5,,1,
1719,Cosmic Messenger,2.0,1,5.11a,['Trad'],230.0,2,,,California,d. Entrance Sta…,0,0,"['5.11b', '5.9+', '5.10d', '5.10d', '5.9', '5.10c', '5.9', '5.12a', '5.10b', '5.9+', '5.11b', '5.12a', '5.10b', '5.11a', '5.12b/c', '5.11a', '5.10c', '5.11c', '5.11d']",,2.1474268222689856,4,11.0,19,0.42105263157894735,,1,
1724,Kenny Laguna,1.7,3,5.10d,['Trad'],210.0,2,PG13,,Nevada,Whiskey Peak,0,1,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.11b', '5.8', '5.12a', '5.11c', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",,1.8487134111344927,3,10.0,28,0.07142857142857162,1.0,1,
1727,Miss Apprehension,1.6,7,5.10a,['Trad'],55.0,1,,,California,Olmsted Area,1,0,"['5.11a', '5.11a', '5.12a', '5.14a', '5.9', '5.7', '5.9', '5.11d', '5.11c', '5.10-', '5.12a', '5.9', '5.11d', '5.8', '5.11b', '5.7', '5.10c', '5.11a', '5.10a', '5.10a', '5.10c', '5.12a', '5.10a', '5.10c', '5.9+', '5.12a', '5.10d', '5.11a', '5.10c/d']",,1.6868567055672465,2,7.0,29,1.7241379310344827,,1,
1728,Six Flavors,3.0,2,5.10,['Trad'],60.0,1,,,Nevada,10-Pine Creek C…,1,1,"['5.9', '5.10a']",,2.7649512148459907,3,7.0,2,1.0,,1,
1733,Barefoot Bumpkin,2.0,1,5.8,['Trad'],200.0,2,PG13,,California,Pluto Dome,0,0,"['5.9', '5.10b/c', '5.10a']",,2.1474268222689856,2,5.0,3,0.0,1.0,1,
1742,Out of Control,3.7,116,5.10c,['Trad'],130.0,1,,,Nevada,10-Pine Creek C…,16,14,"['5.11a', '5.10+', '5.9', '5.10b', '5.9', '5.9', '5.5']",,3.6879902020900683,3,9.0,7,0.7142857142857144,,1,
1745,Flight Path,2.8,4,5.8+,['Trad'],140.0,1,,,Nevada,10-Pine Creek C…,3,4,"['5.10c/d', '5.10a', '5.7', '5.9', '5.7', '5.9', '5.9+', '5.9', '5.8', '5.9', '5.9', '5.9', '5.7', '5.8+', '5.8', '5.6', '5.9+', '5.10b', '5.7+', '5.9+', '5.7+', '5.7', '5.7', '5.8']",,2.698970728907594,2,5.0,24,0.0,,1,
1748,The Enigma,2.5,31,5.9,['Trad'],300.0,4,,,California,h. Cookie Area,2,5,"['5.11b', '5.12b', '5.10b', '5.10a', '5.11c', '5.11a', '5.10d', '5.11a', '5.10d', '5.12b', '5.10a', '5.12a', '5.9', '5.9', '5.11c', 'V0+', '5.8', '5.11b', '5.9', '5.11b', '5.11a', '5.10c', '5.10c', '5.11', '5.11+', '5.13b/c', '5.12b', '5.10+', '5.9', '5.11', '5.10b', '5.10d', '5.11a', '5.10c']",,2.4935891763918114,2,6.0,34,1.7058823529411766,,1,
1750,Red Zinger,3.8,87,5.11+,['Trad'],100.0,1,,,California,h. Cookie Area,2,2,"['5.11b', '5.12b', '5.10b', '5.10a', '5.11c', '5.11a', '5.10d', '5.11a', '5.10d', '5.12b', '5.9', '5.10a', '5.12a', '5.9', '5.9', '5.11c', 'V0+', '5.8', '5.11b', '5.9', '5.11b', '5.11a', '5.10c', '5.10c', '5.11', '5.13b/c', '5.12b', '5.10+', '5.9', '5.11', '5.10b', '5.10d', '5.11a', '5.10c']",,3.782896064142477,5,11.0,34,1.3823529411764706,,1,
1751,South Gully,1.2,5,4th,['Trad'],80.0,1,R,,California,Mammoth Lakes Area,0,1,"['Easy 5th', '4th']",,1.3824756074229954,1,1.0,3,0.0,2.0,1,
